code,split,id,intent_index,domain,query,detail
split_sens_gt_semantic_units,train,8216,,,下调热水器水温,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8217,,,窗帘设置为八十度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8219,,,你现在雾霾是不是有电啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8223,,,这首歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8228,,,打开吸顶屏之后的日电会不会挡住就可以看这里,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8229,,,我想要查一下下这个节目是什么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8230,,,热水器弄个50度吧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8231,,,我要听儿歌RI RA RAD,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8235,,,给我切换一首另外的版本,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8238,,,今天限行什么车号,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8240,,,二十三岁的人是哪年出生的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8241,,,BACCARA下载无所谓,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8247,,,油烟机吹大风,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8255,,,一体机温度调整到150度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8256,,,给俺保存上,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8258,,,帮我关掉周末的提醒,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8259,,,晾衣架停止烘干模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8261,,,开下芒果TV的电影历史播放页面,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8267,,,为我讲不差钱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8268,,,设置每周三晚上七点的闹钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8270,,,放一首经典的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8271,,,有别的频道可以看,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8272,,,给小红ABC读最近受欢迎的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8274,,,播放路遥的人生,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8276,,,新闻可以快退一分钟吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8277,,,打开驻车舒享打开位置,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8291,,,明天北京限行尾号是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8292,,,当前时间是,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8293,,,蛋糕怎么做啊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8294,,,有哪些百合的菜谱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8296,,,蒸酸奶蛋糕,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8302,,,阴历八月初一是什么时候,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8304,,,高人气的韭苔做法烹饪方法,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8305,,,都匀了有有没有有雨,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8306,,,现在拿暴风雨啦,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8308,,,给我来一个香菇烤鸡肉,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8312,,,那你知道一百的平方是多少吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8313,,,米转换成厘米是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8314,,,湿度给我再开小点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8317,,,香薰机一档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8318,,,关闭TSR,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8321,,,给我放刘德华的小草莓KSTAY AWAY,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8328,,,帮我推荐两道甜品的菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8329,,,我要听儿歌HEAD SHOULDERS KNEES AND TOES LETS SING,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8331,,,开下窗帘那个窗儿童锁开下窗户开车窗,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8335,,,打开烟机强档,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8350,,,五乘以六等于,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8352,,,帮我将火力设定低,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8355,,,请帮忙把烟机的风速开到最大风速,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8357,,,我想知道十一个十五相加的结果等于多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8359,,,放一首A的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8360,,,播放古诗满庭芳客中九日,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8363,,,到世纪大道有哪些服务区,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8364,,,我想看淫秽色情小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8367,,,人遗子金满赢是哪个篇目里面的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8373,,,老师的单词怎么说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8379,,,帮我来一点这段时间特别火的评书,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8389,,,播放张晓风的文学作品,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8391,,,五乘二再乘以十再乘以十是几,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8393,,,我想查下骆宾王咏鹅里的名句,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8394,,,今天几号今天下雨,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8399,,,播放红叶和高霞的相声,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8401,,,播放末日移动堡垒小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8412,,,为我设成小,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8413,,,眼看着三中秋有暴雨下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8414,,,打开网易云导航到十堰老街,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8417,,,关闭AC,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8420,,,客厅里面的空调的亮度给我再升高些,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8426,,,莱比锡好不好,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8428,,,查一下锅现在到多少度了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8432,,,几点了颜色是羊,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8433,,,多少列氏度等于三十七摄氏度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8434,,,唱一个江南STYL,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8435,,,播放古诗九思,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8436,,,关闭所有车窗打开网易云,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8438,,,我喜欢歌曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8439,,,当爱已成往事曲子是李宗盛写的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8441,,,哪里可以打篮球,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8443,,,关闭空调关闭电视,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8451,,,放刘德华的歌曲陷阱寨TRAP TOWN,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8452,,,我想听神话故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8457,,,我想看消防车,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8459,,,预约充电前需不需要把充电枪连接好,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8460,,,帮我查找一下附近的Olive Garden,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8461,,,琵琶豆腐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8463,,,荷兰豆菜谱有啥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8468,,,播放歌曲NEVERENDING SUMMER,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8470,,,海参菜谱有啥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8471,,,播放八号的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8477,,,扁豆的菜谱有什么,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8478,,,来一个呃呐诶HOLD ME DOWN,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8486,,,播放歌曲DAMN HAPPY MAN,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8487,,,洗碗机什么时候结束工作,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8493,,,有没有李白思乡的名句,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8495,,,看淘宝,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8498,,,播放侏罗纪公园三D版,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8500,,,上个赛季欧冠多特蒙德谁进球最多,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8508,,,播报早新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8510,,,王维写的是长河落日圆的诗叫什么名字,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8516,,,现在的时间在呢,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8519,,,开一下导航吗看下两条路那条路径,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8527,,,左边床垫腰部调软百分之五十,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8529,,,给我把窗帘帮我打开大,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8530,,,能给我背孟郊的游子吟吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8534,,,这本有声书是谁讲的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8536,,,从北京到上海的航班今天几点到,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8539,,,帮我查查我的违章信息,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8543,,,HUD自适应调节功能开启,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8545,,,DAVID AMO的歌放一首,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8553,,,这首戏的名称,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8554,,,放一些FM一零四八播出的内容,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8555,,,播放赵传小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8557,,,显示一些我最近在乐听上听过的歌曲吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8558,,,沙市人的样子是怎么样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8560,,,最近有什么财经新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8561,,,放下我收藏的USB电视剧列表,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8562,,,推荐一种排骨做法,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8570,,,放一首河北梆子,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8571,,,安妮日记小说播放,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8573,,,换本小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8581,,,今年是什么年,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8583,,,打开提醒提醒纠正,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8585,,,播放今天早上的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8586,,,水煎包,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8593,,,烟机爆炒档位风力我要开一下,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8597,,,关闭音乐关闭闹钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8598,,,播放深圳晚上的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8601,,,我要停止新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8603,,,我想了解水瓶座的时间,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8607,,,晾衣机打开灭菌功能,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8609,,,来一个相声值日生,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8610,,,放广播FM一零四八的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8611,,,给小孩子播放经典童话,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8612,,,我需要看路线把HUD调成导航模式,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8613,,,一体机结束烹饪,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8622,,,蛋蒸螃蟹,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8623,,,新闻随机播放行不行,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8624,,,预约厨房的电饭煲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8628,,,播放一年级课文雪地里的小画家,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8629,,,打开AM一二三七五六七,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8630,,,不差钱的对口相声最后一回,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8638,,,换个二台看看,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8653,,,播放在五点二零AM,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8658,,,播放音乐给我播放新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8661,,,搜一下魔方世界的活动,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8663,,,打开爱奇艺打开优酷,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8664,,,静夜思这首诗的作者是谁,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8670,,,关闭爱奇艺打开网易云,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8675,,,照烧汁鸡排,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8679,,,给小红ABC找安徒生童话的第N集,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8685,,,我要听壮剧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8687,,,属猪的话是哪年生的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8688,,,我想听一则两会新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8690,,,给我播放歌曲KONGLUM,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8693,,,查询腾讯控股过去三天市值,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8694,,,我要看六台,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8697,,,帮我举报交通违法行为,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8698,,,七十平方千米等于多少平方米,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8700,,,二十三岁的人是哪年生,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8703,,,给宝宝讲故事科普的,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8705,,,把图像切为游戏画质,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8706,,,旋转烤爆米花的菜谱,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8708,,,播放上午的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8712,,,300元左右的酒店去哪里找呢,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8714,,,我要听摇滚歌曲IUS MOB,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8717,,,推荐点菜谱吧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8718,,,我想听金属门的声音,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8726,,,有杀气的童话,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8727,,,请给我查无线网络当前的情况怎样,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8729,,,帮我查查这个月哪几天结婚好,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8731,,,继续播放网络电台,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8732,,,烤火鸡,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8733,,,请给小红ABC朗读不错的儿童故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8735,,,讲个故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8743,,,给比比讲动物的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8744,,,翻译你好,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8750,,,来个清炒豆芽菜,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8758,,,肉末蒸粉丝,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8762,,,破壁机调到果蔬模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8765,,,BB霜要擦吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8769,,,周易表达的是什么意思,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8776,,,设置明天早上六点,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8779,,,我要听爱情公寓第七集,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8782,,,洗碗机打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8783,,,标普创业板指数是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8787,,,我想把故事快退到百分之三十,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8795,,,唱支歌给党听,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8797,,,HUD的亮度调节页面请帮我打开,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8801,,,倒数三分钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8807,,,将厨房灶具右手边的调最高火,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8815,,,播报模式切换为简洁,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8821,,,给我随机播放一个孙悟空的故事,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8829,,,故事西游记,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8830,,,查下明年是哪年了,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8832,,,"打开后排全部车窗 => 1:车载控制:intent=车身控制,位置=后排,对象=车窗,操作=打开","{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8835,,,现在室内温度是多少度,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8836,,,可不可以背首早有蜻蜓立上头,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8837,,,我特别好奇四的平方的结果是啥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8838,,,两会的新闻我想听一则,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8840,,,定一点五十闹钟,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8852,,,有什么音乐会吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8854,,,讲个故事给我快过来过来刷牙都全说生活,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8855,,,烤箱最小档火力,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8856,,,甜豌豆虾仁,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8857,,,蒜油焗大虾,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8859,,,后排调高温度调到二十三,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8866,,,播放一下我的USB音乐里的收藏的歌,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8873,,,播放高晓松的晓说二零零八是吧,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8876,,,鱼香豆腐,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8881,,,放一首我喜欢的歌单PETER PAN WAS RIGHT,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8882,,,播放小说碧波小说,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8887,,,每周三晚上八点提醒我跑步,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8889,,,老板洗碗机选择快速洗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8891,,,杏仁片奶酥,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8894,,,关闭影音方向盘加热,"{""active_semantic_units"": 0, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8896,,,播放有关苏州的新闻,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8899,,,选择消毒柜烘干模式,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8902,,,帮我查下从昆明高铁站到成都高铁站的高铁,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8910,,,播放作品TEMPER歌曲,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8915,,,咏鹅是谁写的你知道吗,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8917,,,给小红ABC读最后一集,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8919,,,我不会查日历,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8922,,,你电话是多少,"{""active_semantic_units"": 0, ""split_sens"": 1}"
split_sens_gt_semantic_units,train,8924,,,风量开到三挡开到十挡,"{""active_semantic_units"": 1, ""split_sens"": 2}"
split_sens_gt_semantic_units,train,8925,,,空调调到一挡风速避人吹,"{""active_semantic_units"": 1, ""split_sens"": 2}"
